BM3D_noise_mean,BM3D_noise_std,BM3D_psnr_mean,BM3D_psnr_std,BM3D_sharp_mean,BM3D_sharp_std,BM3D_ssim_mean,BM3D_ssim_std,Gaussian_noise_mean,Gaussian_noise_std,Gaussian_psnr_mean,Gaussian_psnr_std,Gaussian_sharp_mean,Gaussian_sharp_std,Gaussian_ssim_mean,Gaussian_ssim_std,N2N_noise_mean,N2N_noise_std,N2N_psnr_mean,N2N_psnr_std,N2N_sharp_mean,N2N_sharp_std,N2N_ssim_mean,N2N_ssim_std,NLM_noise_mean,NLM_noise_std,NLM_psnr_mean,NLM_psnr_std,NLM_sharp_mean,NLM_sharp_std,NLM_ssim_mean,NLM_ssim_std,Noisy Input_noise_mean,Noisy Input_noise_std,Noisy Input_psnr_mean,Noisy Input_psnr_std,Noisy Input_sharp_mean,Noisy Input_sharp_std,Noisy Input_ssim_mean,Noisy Input_ssim_std,dataset,has_gt,n_samples
,,33.263602382192154,2.433643565487989,,,0.8597757382853627,0.07317566377928868,,,32.81574927630777,2.38203669520492,,,0.8501454117508244,0.07563157870473047,,,34.134899425604374,2.1607896083630633,,,0.8904816708736165,0.05133719141999502,,,30.54508136498973,3.434829065874293,,,0.8191434436254651,0.10430000931427734,,,27.161209108416397,3.271774209453793,,,0.5458680576377639,0.18646415082816648,FMD,True,48
2.1853224610822837,0.7402869420387284,,,2999.75019102478,494.932719449686,,,2.965159377316531,0.0,,,1754.8194195556641,229.01079746956543,,,1.4855448480355822,0.06623664315400646,,,1809.4711033172607,314.425635252732,,,2.965159377316531,0.0,,,3674.797640670776,599.7008715607599,,,20.177909562638995,0.7291820683384992,,,6922.233048965454,668.4454047499086,,,US,False,500
,,25.696879479715975,0.42020353116134473,,,0.5235924494299073,0.08698013656564069,,,28.93695291868139,0.6614371250487752,,,0.6473891815339553,0.047659868851868945,,,26.119960544333697,0.6528536641605563,,,0.6759547071291082,0.09687603721096034,,,24.16763982624496,0.28515497446203236,,,0.44872802891869634,0.09474163678025707,,,24.166871061421734,0.28462470705091014,,,0.44868020043343715,0.09477886406552603,CT,True,12
119.34766493699036,13.114756125243982,,,49190.26164317131,4641.650109075699,,,7.412898443291327,0.0,,,5187.368785142899,1330.852348543877,,,15.567086730911788,1.0483421514997,,,10044.232066392899,2081.4424412812023,,,198.85100074128985,6.606947171970303,,,73380.29633617401,4129.873309413209,,,198.85100074128985,6.606947171970303,,,73380.29646968842,4129.873323604089,,,MRC,False,8
,,16.91420810753547,1.3950582368830426,,,0.4516396017750821,0.054482318591883086,,,16.968207129391434,1.3887366135984536,,,0.4260931942611661,0.047049846786361184,,,17.062893781059188,1.4000547423308414,,,0.43072980892051066,0.05285826310302362,,,16.45507727150074,1.2795081289589838,,,0.4190275545407271,0.051637484785042695,,,16.321286973037715,1.2314597190097967,,,0.39444078625998763,0.04603381776093096,CARE_2D,True,24
