dataset,sample,has_gt,before_network_psnr,before_network_ssim,before_network_noise_est,before_network_sharpness,after_network_psnr,after_network_ssim,after_network_noise_est,after_network_sharpness,baseline_gaussian_psnr,baseline_gaussian_ssim,baseline_gaussian_noise_est,baseline_gaussian_sharpness,baseline_nlm_psnr,baseline_nlm_ssim,baseline_nlm_noise_est,baseline_nlm_sharpness,baseline_bm3d_psnr,baseline_bm3d_ssim,baseline_bm3d_noise_est,baseline_bm3d_sharpness
US,M1_full_0060,False,,,19.27353595255745,6179.378280639648,,,1.4825796886582654,1444.4363403320312,,,2.965159377316531,1475.996925354004,,,2.965159377316531,3039.3726654052734,,,1.4825796886582654,2472.640296936035
US,M1_full_0061,False,,,19.27353595255745,6189.826278686523,,,1.4825796886582654,1507.1138763427734,,,2.965159377316531,1536.0721969604492,,,2.965159377316531,3042.522018432617,,,1.4825796886582654,2488.695686340332
US,M1_full_0062,False,,,19.27353595255745,6070.395210266113,,,1.4825796886582654,1407.1665878295898,,,2.965159377316531,1457.3292694091797,,,2.965159377316531,2912.214942932129,,,1.4825796886582654,2390.209243774414
US,M1_full_0063,False,,,19.27353595255745,6228.039497375488,,,1.4825796886582654,1450.3818740844727,,,2.965159377316531,1495.318359375,,,2.965159377316531,3037.173988342285,,,1.4825796886582654,2478.6409225463867
US,M1_full_0064,False,,,19.27353595255745,6011.614692687988,,,1.4825796886582654,1366.7906036376953,,,2.965159377316531,1431.6389083862305,,,2.965159377316531,2876.765396118164,,,1.4825796886582654,2339.398124694824
US,M1_full_0065,False,,,19.27353595255745,6136.280952453613,,,1.4825796886582654,1454.9053421020508,,,2.965159377316531,1478.6709442138672,,,2.965159377316531,2998.5710372924805,,,1.4825796886582654,2457.6742553710938
US,M1_full_0066,False,,,19.27353595255745,6160.408355712891,,,1.4825796886582654,1395.7378845214844,,,2.965159377316531,1454.2555465698242,,,2.965159377316531,2976.187545776367,,,1.4825796886582654,2423.233055114746
US,M1_full_0067,False,,,19.27353595255745,6264.605796813965,,,1.4825796886582654,1469.9110260009766,,,2.965159377316531,1527.7228927612305,,,2.965159377316531,3065.9539642333984,,,1.4825796886582654,2502.926727294922
US,M1_full_0068,False,,,19.27353595255745,6329.512298583984,,,1.4825796886582654,1441.145248413086,,,2.965159377316531,1521.2042999267578,,,2.965159377316531,3102.327362060547,,,1.4825796886582654,2486.926727294922
US,M1_full_0069,False,,,19.27353595255745,6432.101783752441,,,1.4825796886582654,1549.040267944336,,,2.965159377316531,1578.5337219238281,,,2.965159377316531,3221.0687713623047,,,1.4825796886582654,2632.355613708496
US,M1_full_0070,False,,,19.27353595255745,6525.909881591797,,,1.4825796886582654,1586.375732421875,,,2.965159377316531,1587.7657775878906,,,2.965159377316531,3292.8686752319336,,,1.4825796886582654,2691.580108642578
US,M1_full_0071,False,,,19.27353595255745,6735.407287597656,,,1.4825796886582654,1697.152847290039,,,2.965159377316531,1655.1100540161133,,,2.965159377316531,3531.098487854004,,,1.4825796886582654,2870.251220703125
US,M1_full_0072,False,,,19.27353595255745,6803.76481628418,,,1.4825796886582654,1707.8504333496094,,,2.965159377316531,1672.4158248901367,,,2.965159377316531,3556.2713470458984,,,1.4825796886582654,2899.630172729492
US,M1_full_0073,False,,,20.756115641215715,6876.405250549316,,,1.4825796886582654,1696.525245666504,,,2.965159377316531,1637.0971374511719,,,2.965159377316531,3597.3502502441406,,,2.965159377316531,2934.043411254883
US,M1_full_0074,False,,,20.756115641215715,6755.4201583862305,,,1.4825796886582654,1673.2196197509766,,,2.965159377316531,1642.110984802246,,,2.965159377316531,3532.0763626098633,,,1.4825796886582654,2873.8999252319336
US,M1_full_0075,False,,,20.756115641215715,6961.693099975586,,,1.4825796886582654,1800.1144485473633,,,2.965159377316531,1736.3816452026367,,,2.965159377316531,3723.9653396606445,,,1.4825796886582654,3039.36474609375
US,M1_full_0076,False,,,20.756115641215715,7020.067588806152,,,1.4825796886582654,1854.4191207885742,,,2.965159377316531,1784.4581451416016,,,2.965159377316531,3754.086944580078,,,1.4825796886582654,3065.8333435058594
US,M1_full_0077,False,,,20.756115641215715,6949.805908203125,,,1.4825796886582654,1754.2261657714844,,,2.965159377316531,1743.735725402832,,,2.965159377316531,3620.4057693481445,,,2.965159377316531,2982.561851501465
US,M1_full_0078,False,,,20.756115641215715,6905.406295776367,,,1.4825796886582654,1742.4525833129883,,,2.965159377316531,1680.8549423217773,,,2.965159377316531,3580.4421997070312,,,2.965159377316531,2943.4524002075195
US,M1_full_0079,False,,,20.756115641215715,7057.375381469727,,,1.4825796886582654,1813.3416366577148,,,2.965159377316531,1751.4924697875977,,,2.965159377316531,3671.2614669799805,,,2.965159377316531,3014.485771179199
US,M1_full_0080,False,,,20.756115641215715,7014.787094116211,,,1.4825796886582654,1838.7899856567383,,,2.965159377316531,1771.8253936767578,,,2.965159377316531,3727.3440704345703,,,2.965159377316531,3026.844856262207
US,M1_full_0081,False,,,20.756115641215715,7127.87190246582,,,1.4825796886582654,1919.6802825927734,,,2.965159377316531,1845.7584762573242,,,2.965159377316531,3849.079948425293,,,2.965159377316531,3148.201499938965
US,M1_full_0082,False,,,20.756115641215715,7396.985862731934,,,1.4825796886582654,1982.2508239746094,,,2.965159377316531,1896.3559646606445,,,2.965159377316531,4058.387275695801,,,2.965159377316531,3303.9428100585938
US,M1_full_0083,False,,,20.756115641215715,7298.927665710449,,,1.4825796886582654,1934.3296432495117,,,2.965159377316531,1867.0902099609375,,,2.965159377316531,3957.0998611450195,,,2.965159377316531,3207.5080642700195
US,M1_full_0084,False,,,20.756115641215715,7579.875022888184,,,1.4825796886582654,1997.7835540771484,,,2.965159377316531,1901.706298828125,,,2.965159377316531,4207.360160827637,,,2.965159377316531,3398.1767654418945
US,M1_full_0085,False,,,20.756115641215715,7715.3210525512695,,,1.4825796886582654,2156.1393508911133,,,2.965159377316531,1990.42529296875,,,2.965159377316531,4383.543754577637,,,2.965159377316531,3543.9666442871094
US,M1_full_0086,False,,,20.756115641215715,7533.418144226074,,,1.4825796886582654,2180.2575073242188,,,2.965159377316531,2007.4128875732422,,,2.965159377316531,4301.767181396484,,,2.965159377316531,3520.878128051758
US,M1_full_0087,False,,,20.756115641215715,7539.665283203125,,,1.4825796886582654,2115.0910873413086,,,2.965159377316531,1963.1278610229492,,,2.965159377316531,4254.910125732422,,,2.965159377316531,3457.6694107055664
US,M1_full_0088,False,,,20.756115641215715,7465.0639724731445,,,1.4825796886582654,2036.3753509521484,,,2.965159377316531,1904.2920303344727,,,2.965159377316531,4158.582801818848,,,2.965159377316531,3392.559097290039
US,M1_full_0089,False,,,20.756115641215715,7579.177421569824,,,1.4825796886582654,2069.712417602539,,,2.965159377316531,1948.5414505004883,,,2.965159377316531,4273.123687744141,,,2.965159377316531,3453.4500045776367
US,M1_full_0090,False,,,20.756115641215715,7649.596061706543,,,1.4825796886582654,2159.9636459350586,,,2.965159377316531,1979.2633438110352,,,2.965159377316531,4380.025810241699,,,2.965159377316531,3562.4993743896484
US,M1_full_0091,False,,,20.756115641215715,7654.48526763916,,,1.4825796886582654,2184.425849914551,,,2.965159377316531,1970.5509796142578,,,2.965159377316531,4339.554039001465,,,2.965159377316531,3563.4915313720703
US,M1_full_0092,False,,,20.756115641215715,7451.660385131836,,,1.4825796886582654,1952.9496459960938,,,2.965159377316531,1865.9250106811523,,,2.965159377316531,4082.5680770874023,,,2.965159377316531,3352.844207763672
US,M1_full_0093,False,,,20.756115641215715,7374.405082702637,,,1.4825796886582654,1977.3642501831055,,,2.965159377316531,1854.8434753417969,,,2.965159377316531,4033.2958984375,,,2.965159377316531,3289.883369445801
US,M1_full_0094,False,,,20.756115641215715,7502.219696044922,,,1.4825796886582654,2049.601272583008,,,2.965159377316531,1914.7958450317383,,,2.965159377316531,4141.983428955078,,,2.965159377316531,3377.6708908081055
US,M1_full_0095,False,,,20.756115641215715,7726.3646240234375,,,1.4825796886582654,2163.9330520629883,,,2.965159377316531,2019.9436416625977,,,2.965159377316531,4353.718688964844,,,2.965159377316531,3566.0328063964844
US,M1_full_0096,False,,,20.756115641215715,7555.832473754883,,,1.4825796886582654,2049.446319580078,,,2.965159377316531,1946.708724975586,,,2.965159377316531,4186.079742431641,,,2.965159377316531,3422.8066787719727
US,M1_full_0097,False,,,20.756115641215715,7695.779144287109,,,1.4825796886582654,2196.421714782715,,,2.965159377316531,2016.4410934448242,,,2.965159377316531,4392.531394958496,,,2.965159377316531,3584.762451171875
US,M1_full_0098,False,,,20.756115641215715,7671.660850524902,,,1.4825796886582654,2130.066131591797,,,2.965159377316531,1989.8883438110352,,,2.965159377316531,4315.245796203613,,,2.965159377316531,3499.347496032715
US,M1_full_0099,False,,,20.756115641215715,7764.648330688477,,,1.4825796886582654,2192.110565185547,,,2.965159377316531,2029.7711791992188,,,2.965159377316531,4432.576591491699,,,2.965159377316531,3610.2514724731445
US,M1_full_0100,False,,,20.756115641215715,7564.899436950684,,,1.4825796886582654,2078.9685134887695,,,2.965159377316531,1964.1835479736328,,,2.965159377316531,4223.765174865723,,,2.965159377316531,3428.7793197631836
US,M1_full_0101,False,,,20.756115641215715,7713.023223876953,,,1.4825796886582654,2228.0823822021484,,,2.965159377316531,2064.6089401245117,,,2.965159377316531,4389.220718383789,,,2.965159377316531,3597.314468383789
US,M1_full_0102,False,,,20.756115641215715,7712.292289733887,,,1.4825796886582654,2186.129005432129,,,2.965159377316531,2041.5663604736328,,,2.965159377316531,4331.125648498535,,,2.965159377316531,3534.2573852539062
US,M1_full_0103,False,,,20.756115641215715,7837.356819152832,,,1.4825796886582654,2268.229461669922,,,2.965159377316531,2095.957305908203,,,2.965159377316531,4477.456405639648,,,2.965159377316531,3707.317543029785
US,M1_full_0104,False,,,20.756115641215715,7708.405860900879,,,1.4825796886582654,2220.9395065307617,,,2.965159377316531,2063.08292388916,,,2.965159377316531,4401.8342361450195,,,2.965159377316531,3626.965545654297
US,M1_full_0105,False,,,20.756115641215715,7630.253128051758,,,1.4825796886582654,2217.205711364746,,,2.965159377316531,2080.718864440918,,,2.965159377316531,4307.742767333984,,,2.965159377316531,3523.9703216552734
US,M1_full_0106,False,,,20.756115641215715,7379.351951599121,,,1.4825796886582654,2078.773910522461,,,2.965159377316531,1968.6928253173828,,,2.965159377316531,4090.032424926758,,,2.965159377316531,3350.980728149414
US,M1_full_0107,False,,,20.756115641215715,7325.4586181640625,,,1.4825796886582654,1976.3228759765625,,,2.965159377316531,1924.0802841186523,,,2.965159377316531,3996.965805053711,,,2.965159377316531,3245.34423828125
US,M1_full_0108,False,,,20.756115641215715,7467.177040100098,,,1.4825796886582654,2071.8737182617188,,,2.965159377316531,1958.814811706543,,,2.965159377316531,4147.7889404296875,,,2.965159377316531,3356.416259765625
US,M1_full_0109,False,,,20.756115641215715,7300.653663635254,,,1.4825796886582654,1977.553207397461,,,2.965159377316531,1865.243263244629,,,2.965159377316531,4014.120574951172,,,2.965159377316531,3271.9632720947266
US,M1_full_0110,False,,,20.756115641215715,7214.209495544434,,,1.4825796886582654,1925.3215866088867,,,2.965159377316531,1834.880516052246,,,2.965159377316531,3897.1748275756836,,,2.965159377316531,3190.588912963867
US,M1_full_0111,False,,,20.756115641215715,7398.328948974609,,,1.4825796886582654,1939.9087371826172,,,2.965159377316531,1856.6546783447266,,,2.965159377316531,4056.8149490356445,,,2.965159377316531,3277.5272903442383
US,M1_full_0112,False,,,20.756115641215715,7358.357032775879,,,1.4825796886582654,1900.4665603637695,,,2.965159377316531,1830.2204895019531,,,2.965159377316531,4008.873321533203,,,2.965159377316531,3263.741813659668
US,M1_full_0113,False,,,20.756115641215715,7324.70654296875,,,1.4825796886582654,1954.6134948730469,,,2.965159377316531,1854.2228546142578,,,2.965159377316531,3984.3784255981445,,,2.965159377316531,3256.167091369629
US,M1_full_0114,False,,,20.756115641215715,7299.165458679199,,,1.4825796886582654,1860.1656494140625,,,2.965159377316531,1776.1268768310547,,,2.965159377316531,3966.503662109375,,,2.965159377316531,3205.437469482422
US,M1_full_0115,False,,,20.756115641215715,7674.690414428711,,,1.4825796886582654,2115.4848709106445,,,2.965159377316531,1978.6131210327148,,,2.965159377316531,4331.2690505981445,,,2.965159377316531,3524.42919921875
US,M1_full_0116,False,,,20.756115641215715,7435.384742736816,,,1.4825796886582654,2031.145637512207,,,2.965159377316531,1926.0205612182617,,,2.965159377316531,4092.5577697753906,,,2.965159377316531,3350.8787155151367
US,M1_full_0117,False,,,20.756115641215715,7551.699745178223,,,1.4825796886582654,2079.0365447998047,,,2.965159377316531,1959.9905700683594,,,2.965159377316531,4240.352920532227,,,2.965159377316531,3435.863571166992
US,M1_full_0118,False,,,20.756115641215715,7856.6181716918945,,,1.4825796886582654,2227.3843002319336,,,2.965159377316531,2071.805107116699,,,2.965159377316531,4503.872116088867,,,2.965159377316531,3657.413848876953
US,M1_full_0119,False,,,20.756115641215715,7525.579772949219,,,1.4825796886582654,2058.088424682617,,,2.965159377316531,1947.416877746582,,,2.965159377316531,4189.126029968262,,,2.965159377316531,3378.71085357666
US,M1_full_0120,False,,,20.756115641215715,7606.933883666992,,,1.4825796886582654,2093.4379501342773,,,2.965159377316531,1975.8356857299805,,,2.965159377316531,4259.901794433594,,,2.965159377316531,3452.295036315918
US,M1_full_0121,False,,,20.756115641215715,7234.189674377441,,,1.4825796886582654,1887.9773559570312,,,2.965159377316531,1859.4476928710938,,,2.965159377316531,3865.0012741088867,,,2.965159377316531,3161.336868286133
US,M1_full_0122,False,,,20.756115641215715,7379.231269836426,,,1.4825796886582654,1999.1670837402344,,,2.965159377316531,1894.8635787963867,,,2.965159377316531,4104.27165222168,,,2.965159377316531,3342.7767181396484
US,M1_full_0123,False,,,20.756115641215715,7422.169708251953,,,1.4825796886582654,1952.584701538086,,,2.965159377316531,1874.0427551269531,,,2.965159377316531,4069.6766967773438,,,2.965159377316531,3305.58602142334
US,M1_full_0124,False,,,20.756115641215715,7316.791198730469,,,1.4825796886582654,1998.72412109375,,,2.965159377316531,1891.1621932983398,,,2.965159377316531,4024.4293823242188,,,2.965159377316531,3294.4984741210938
US,M1_full_0125,False,,,20.756115641215715,7685.260963439941,,,1.4825796886582654,2062.3437728881836,,,2.965159377316531,1976.3165435791016,,,2.965159377316531,4337.932716369629,,,2.965159377316531,3484.427360534668
US,M1_full_0126,False,,,20.756115641215715,7354.369140625,,,1.4825796886582654,2005.3554229736328,,,2.965159377316531,1936.8037719726562,,,2.965159377316531,4041.369659423828,,,2.965159377316531,3252.0391845703125
US,M1_full_0127,False,,,20.756115641215715,7443.209564208984,,,1.4825796886582654,1983.5321655273438,,,2.965159377316531,1902.8272323608398,,,2.965159377316531,4060.906089782715,,,2.965159377316531,3306.544548034668
US,M1_full_0128,False,,,20.756115641215715,7567.401657104492,,,1.4825796886582654,2011.1935577392578,,,2.965159377316531,1904.7256317138672,,,2.965159377316531,4173.635643005371,,,2.965159377316531,3377.6421279907227
US,M1_full_0129,False,,,20.756115641215715,7348.896148681641,,,1.4825796886582654,1919.855224609375,,,2.965159377316531,1834.384651184082,,,2.965159377316531,3987.8740310668945,,,2.965159377316531,3253.4802780151367
US,M1_full_0130,False,,,20.756115641215715,7499.212501525879,,,1.4825796886582654,1942.9236755371094,,,2.965159377316531,1868.6938781738281,,,2.965159377316531,4110.444625854492,,,2.965159377316531,3318.654281616211
US,M1_full_0131,False,,,20.756115641215715,7662.311424255371,,,1.4825796886582654,2101.7419204711914,,,2.965159377316531,1964.841926574707,,,2.965159377316531,4285.093811035156,,,2.965159377316531,3488.9049758911133
US,M1_full_0132,False,,,20.756115641215715,7815.255508422852,,,1.4825796886582654,2250.6336364746094,,,2.965159377316531,2056.3979415893555,,,2.965159377316531,4463.7398681640625,,,2.965159377316531,3652.015640258789
US,M1_full_0133,False,,,20.756115641215715,7828.791481018066,,,1.4825796886582654,2187.1553649902344,,,2.965159377316531,2067.8669509887695,,,2.965159377316531,4450.266326904297,,,2.965159377316531,3648.0157623291016
US,M1_full_0134,False,,,20.756115641215715,7819.141372680664,,,1.4825796886582654,2196.468086242676,,,2.965159377316531,2052.1409912109375,,,2.965159377316531,4453.983329772949,,,2.965159377316531,3662.0556640625
US,M1_full_0135,False,,,20.756115641215715,7756.091293334961,,,1.4825796886582654,2220.1937942504883,,,2.965159377316531,2078.983009338379,,,2.965159377316531,4411.903869628906,,,2.965159377316531,3628.5206298828125
US,M1_full_0136,False,,,20.756115641215715,7649.236000061035,,,1.4825796886582654,2118.447708129883,,,2.965159377316531,2011.8117980957031,,,2.965159377316531,4247.232223510742,,,2.965159377316531,3457.3113708496094
US,M1_full_0137,False,,,20.756115641215715,7460.700233459473,,,1.4825796886582654,2024.3323974609375,,,2.965159377316531,1941.6280212402344,,,2.965159377316531,4123.996040344238,,,2.965159377316531,3334.4892044067383
US,M1_full_0138,False,,,20.756115641215715,7446.853858947754,,,1.4825796886582654,1983.0137252807617,,,2.965159377316531,1903.5790100097656,,,2.965159377316531,4102.744606018066,,,2.965159377316531,3319.9254837036133
US,M1_full_0139,False,,,20.756115641215715,7277.961982727051,,,1.4825796886582654,1952.4487075805664,,,2.965159377316531,1869.0253067016602,,,2.965159377316531,3935.113349914551,,,2.965159377316531,3208.0381774902344
US,M1_full_0140,False,,,20.756115641215715,7414.367401123047,,,1.4825796886582654,2071.9805755615234,,,2.965159377316531,1965.1320114135742,,,2.965159377316531,4092.6691284179688,,,2.965159377316531,3360.7082901000977
US,M1_full_0141,False,,,20.756115641215715,7412.753211975098,,,1.4825796886582654,2062.7333908081055,,,2.965159377316531,1933.3455429077148,,,2.965159377316531,4107.378860473633,,,2.965159377316531,3348.714874267578
US,M1_full_0142,False,,,20.756115641215715,7346.164497375488,,,1.4825796886582654,2076.2808227539062,,,2.965159377316531,1940.427719116211,,,2.965159377316531,4082.8478775024414,,,2.965159377316531,3343.4962005615234
US,M1_full_0143,False,,,20.756115641215715,7249.594757080078,,,1.4825796886582654,1911.6952438354492,,,2.965159377316531,1843.3137664794922,,,2.965159377316531,3918.599784851074,,,2.965159377316531,3195.362533569336
US,M1_full_0144,False,,,20.756115641215715,7271.718948364258,,,1.4825796886582654,1958.0239791870117,,,2.965159377316531,1873.5116348266602,,,2.965159377316531,3926.8788299560547,,,2.965159377316531,3227.7744522094727
US,M1_full_0145,False,,,20.756115641215715,7434.863708496094,,,1.4825796886582654,2113.185592651367,,,2.965159377316531,1994.4141235351562,,,2.965159377316531,4143.497543334961,,,2.965159377316531,3389.1983795166016
US,M1_full_0146,False,,,20.756115641215715,7335.740272521973,,,1.4825796886582654,1995.4815979003906,,,2.965159377316531,1914.8045959472656,,,2.965159377316531,4040.2089614868164,,,2.965159377316531,3278.1676330566406
US,M1_full_0147,False,,,20.756115641215715,7330.226211547852,,,1.4825796886582654,1982.4862594604492,,,2.965159377316531,1885.1470565795898,,,2.965159377316531,4001.3882751464844,,,2.965159377316531,3267.248794555664
US,M1_full_0148,False,,,20.756115641215715,7092.355422973633,,,1.4825796886582654,1780.774528503418,,,2.965159377316531,1748.7185134887695,,,2.965159377316531,3774.087333679199,,,2.965159377316531,3038.7368087768555
US,M1_full_0149,False,,,20.756115641215715,7311.564308166504,,,1.4825796886582654,1970.2284469604492,,,2.965159377316531,1895.0153350830078,,,2.965159377316531,4048.3655014038086,,,2.965159377316531,3271.188919067383
US,M1_full_0150,False,,,20.756115641215715,7378.167434692383,,,1.4825796886582654,1982.3227310180664,,,2.965159377316531,1901.6173477172852,,,2.965159377316531,4058.7811279296875,,,2.965159377316531,3321.034004211426
US,M1_full_0151,False,,,20.756115641215715,7421.6022872924805,,,1.4825796886582654,2114.250846862793,,,2.965159377316531,2003.1797485351562,,,2.965159377316531,4159.187553405762,,,2.965159377316531,3424.6923599243164
US,M1_full_0152,False,,,20.756115641215715,7347.4422607421875,,,1.4825796886582654,2078.2110748291016,,,2.965159377316531,1976.6370849609375,,,2.965159377316531,4063.3011474609375,,,2.965159377316531,3322.889450073242
US,M1_full_0153,False,,,20.756115641215715,7345.456695556641,,,1.4825796886582654,1986.0664520263672,,,2.965159377316531,1916.224998474121,,,2.965159377316531,3970.2947006225586,,,2.965159377316531,3241.3470611572266
US,M1_full_0154,False,,,20.756115641215715,7221.657432556152,,,1.4825796886582654,1967.562744140625,,,2.965159377316531,1895.4711685180664,,,2.965159377316531,3903.5633850097656,,,2.965159377316531,3211.777763366699
US,M1_full_0155,False,,,20.756115641215715,7294.149337768555,,,1.4825796886582654,2028.2868576049805,,,2.965159377316531,1944.8414154052734,,,2.965159377316531,4001.8693923950195,,,2.965159377316531,3285.5018768310547
US,M1_full_0156,False,,,20.756115641215715,7017.020774841309,,,1.4825796886582654,1908.3244552612305,,,2.965159377316531,1867.5928802490234,,,2.965159377316531,3765.501693725586,,,1.4825796886582654,3079.9151458740234
US,M1_full_0157,False,,,20.756115641215715,7137.516670227051,,,1.4825796886582654,1965.576774597168,,,2.965159377316531,1887.871826171875,,,2.965159377316531,3857.851417541504,,,2.965159377316531,3175.720573425293
US,M1_full_0158,False,,,20.756115641215715,7113.612213134766,,,1.4825796886582654,1985.954689025879,,,2.965159377316531,1891.3775253295898,,,2.965159377316531,3870.62686920166,,,2.965159377316531,3194.3775787353516
US,M1_full_0159,False,,,20.756115641215715,7121.87971496582,,,1.4825796886582654,1985.3286514282227,,,2.965159377316531,1900.377067565918,,,2.965159377316531,3864.401725769043,,,2.965159377316531,3189.3543853759766
US,M1_full_0160,False,,,20.756115641215715,7214.714012145996,,,1.4825796886582654,1969.0699462890625,,,2.965159377316531,1895.3464050292969,,,2.965159377316531,3896.396743774414,,,2.965159377316531,3233.5673904418945
US,M1_full_0161,False,,,20.756115641215715,7412.990310668945,,,1.4825796886582654,2117.197006225586,,,2.965159377316531,1967.2123107910156,,,2.965159377316531,4116.059547424316,,,2.965159377316531,3408.671920776367
US,M1_full_0162,False,,,20.756115641215715,7152.618194580078,,,1.4825796886582654,1991.5785522460938,,,2.965159377316531,1890.4711837768555,,,2.965159377316531,3899.9585494995117,,,2.965159377316531,3232.0244216918945
US,M1_full_0163,False,,,20.756115641215715,7086.087249755859,,,1.4825796886582654,1943.9101791381836,,,2.965159377316531,1847.9803619384766,,,2.965159377316531,3840.2902297973633,,,1.4825796886582654,3167.4199981689453
US,M1_full_0164,False,,,20.756115641215715,7388.032257080078,,,1.4825796886582654,2086.7112197875977,,,2.965159377316531,1933.5042266845703,,,2.965159377316531,4124.922317504883,,,2.965159377316531,3410.9907760620117
US,M1_full_0165,False,,,20.756115641215715,7129.894622802734,,,1.4825796886582654,1957.9058456420898,,,2.965159377316531,1859.3168716430664,,,2.965159377316531,3859.9497833251953,,,2.965159377316531,3160.4866104125977
US,M1_full_0166,False,,,19.27353595255745,6907.9719161987305,,,1.4825796886582654,1836.1316223144531,,,2.965159377316531,1800.9145126342773,,,2.965159377316531,3670.113929748535,,,2.965159377316531,3006.3756408691406
US,M1_full_0167,False,,,20.756115641215715,6790.398231506348,,,1.4825796886582654,1754.6239624023438,,,2.965159377316531,1737.0704727172852,,,2.965159377316531,3580.9549102783203,,,1.4825796886582654,2930.2745056152344
US,M1_full_0168,False,,,20.756115641215715,6978.854797363281,,,1.4825796886582654,1852.5685424804688,,,2.965159377316531,1815.8628540039062,,,2.965159377316531,3707.2102966308594,,,1.4825796886582654,3020.9786224365234
US,M1_full_0169,False,,,20.756115641215715,7251.230110168457,,,1.4825796886582654,2044.1508483886719,,,2.965159377316531,1917.1519241333008,,,2.965159377316531,3994.6844940185547,,,1.4825796886582654,3289.7623748779297
US,M1_full_0170,False,,,20.756115641215715,7122.516777038574,,,1.4825796886582654,1977.4185180664062,,,2.965159377316531,1895.5625915527344,,,2.965159377316531,3858.1066360473633,,,1.4825796886582654,3179.468101501465
US,M1_full_0171,False,,,20.756115641215715,7127.394882202148,,,1.4825796886582654,1912.8657531738281,,,2.965159377316531,1851.5909271240234,,,2.965159377316531,3822.1283111572266,,,2.965159377316531,3134.550422668457
US,M1_full_0172,False,,,20.756115641215715,7013.631011962891,,,1.4825796886582654,1845.716049194336,,,2.965159377316531,1768.954086303711,,,2.965159377316531,3746.0044021606445,,,1.4825796886582654,3071.6564025878906
US,M1_full_0173,False,,,20.756115641215715,6925.688568115234,,,1.4825796886582654,1825.9655990600586,,,2.965159377316531,1786.4313125610352,,,2.965159377316531,3682.683822631836,,,1.4825796886582654,3021.2647247314453
US,M1_full_0174,False,,,20.756115641215715,6986.684173583984,,,1.4825796886582654,1852.2858505249023,,,2.965159377316531,1802.1842498779297,,,2.965159377316531,3727.139808654785,,,1.4825796886582654,3052.745315551758
US,M1_full_0175,False,,,20.756115641215715,7019.731109619141,,,1.4825796886582654,1892.0418548583984,,,2.965159377316531,1830.0954818725586,,,2.965159377316531,3767.2345123291016,,,1.4825796886582654,3104.460350036621
US,M1_full_0176,False,,,20.756115641215715,6956.657501220703,,,1.4825796886582654,1830.3147811889648,,,2.965159377316531,1799.219985961914,,,2.965159377316531,3706.7498092651367,,,2.965159377316531,3042.5059509277344
US,M1_full_0177,False,,,20.756115641215715,6876.533958435059,,,1.4825796886582654,1789.3273239135742,,,2.965159377316531,1765.8385009765625,,,2.965159377316531,3623.4292373657227,,,1.4825796886582654,2985.215591430664
US,M1_full_0178,False,,,20.756115641215715,6882.666687011719,,,1.4825796886582654,1851.5485610961914,,,2.965159377316531,1821.0460052490234,,,2.965159377316531,3637.1491317749023,,,1.4825796886582654,3018.6870880126953
US,M1_full_0179,False,,,20.756115641215715,7122.752792358398,,,1.4825796886582654,1976.2777099609375,,,2.965159377316531,1879.2884140014648,,,2.965159377316531,3908.7567749023438,,,1.4825796886582654,3214.069709777832
US,M1_full_0180,False,,,20.756115641215715,7046.538429260254,,,1.4825796886582654,1902.0983276367188,,,2.965159377316531,1826.9459838867188,,,2.965159377316531,3770.398094177246,,,2.965159377316531,3116.6780319213867
US,M1_full_0181,False,,,20.756115641215715,6919.507286071777,,,1.4825796886582654,1814.5409317016602,,,2.965159377316531,1752.0528945922852,,,2.965159377316531,3680.017219543457,,,1.4825796886582654,3027.563545227051
US,M1_full_0182,False,,,20.756115641215715,7082.0671310424805,,,1.4825796886582654,1893.6806716918945,,,2.965159377316531,1809.3949127197266,,,2.965159377316531,3840.518096923828,,,1.4825796886582654,3149.67520904541
US,M1_full_0183,False,,,19.27353595255745,6840.6583251953125,,,1.4825796886582654,1826.9780349731445,,,2.965159377316531,1767.5520401000977,,,2.965159377316531,3643.9857177734375,,,1.4825796886582654,3009.4160919189453
US,M1_full_0184,False,,,20.756115641215715,7014.139007568359,,,1.4825796886582654,1899.6910247802734,,,2.965159377316531,1809.3759307861328,,,2.965159377316531,3800.84139251709,,,1.4825796886582654,3133.716598510742
US,M1_full_0185,False,,,20.756115641215715,7168.066459655762,,,1.4825796886582654,1988.9099731445312,,,2.965159377316531,1868.8673248291016,,,2.965159377316531,3946.0319442749023,,,1.4825796886582654,3253.8189544677734
US,M1_full_0186,False,,,20.756115641215715,7177.760208129883,,,1.4825796886582654,1972.5369873046875,,,2.965159377316531,1855.2779083251953,,,2.965159377316531,3953.5286178588867,,,1.4825796886582654,3249.2408447265625
US,M1_full_0187,False,,,20.756115641215715,7324.5302810668945,,,1.4825796886582654,2027.691146850586,,,2.965159377316531,1862.8539428710938,,,2.965159377316531,4102.466758728027,,,1.4825796886582654,3364.990447998047
US,M1_full_0188,False,,,20.756115641215715,7438.377799987793,,,1.4825796886582654,2042.9842987060547,,,2.965159377316531,1879.5363540649414,,,2.965159377316531,4150.523414611816,,,1.4825796886582654,3425.51953125
US,M1_full_0189,False,,,20.756115641215715,7067.673141479492,,,1.4825796886582654,1870.0883865356445,,,2.965159377316531,1768.020164489746,,,2.965159377316531,3788.4575729370117,,,1.4825796886582654,3094.3286895751953
